Compound_CID,Name,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count
62849,2-Hydroxypropyl methanethiosulfonate,170.3,88.1,155.0,-0.2,9,1,4,3
23681054,Sodium cresylate,130.12,23.1,75.3,,9,0,1,0
22833294,"(1S,4R)-1,2,2,3,3,4,7-Heptachloro-5,5-dimethyl-6-methylidenebicyclo(2.2.1)heptane",377.3,0.0,413.0,5.1,17,0,0,0
6101043,Barium metaborate,222.95,80.3,7.5,,7,0,4,0
14782,Cadmium oxide fume,128.41,17.1,2.0,,2,0,1,0
45356234,trans-Chlordane 10 microg/mL in Cyclohexane,409.8,0.0,459.0,4.9,18,0,0,0
6951,"2,5-Dichloro-3-nitrobenzoic acid",236.01,83.1,255.0,3.3,14,1,4,1
20105,Dipropetryn,255.39,88.0,194.0,3.9,17,2,6,6
16007,Benzthiazuron,207.25,82.3,224.0,1.6,14,2,3,1
23256,5-Chloro-3-methyl-4-nitro-1H-pyrazole,161.55,74.5,148.0,1.4,10,1,3,0
516920,Potassium bisulfate,136.17,85.8,93.2,,6,1,4,0
18055,Ethiolate,161.27,45.6,102.0,2.2,10,0,2,4
3017748,Sodium 5-nitroguaiacolate,191.12,78.1,167.0,,13,0,4,1
62441,Triethanolamine Laurate,349.5,101.0,188.0,,24,4,6,16
23540,p-Dimethylaminophenyl thiocyanate,178.26,52.3,174.0,2.6,12,0,3,2
16682953,Triphenylplumbyl acetate,497.0,26.3,332.0,,23,0,2,5
79252,N-1-Naphthylphthalimide,273.3,37.4,422.0,3.6,21,0,2,1
23700088,"2,4-DB-sodium",271.07,49.4,216.0,,16,0,3,5
23684575,Mecoprop-potassium,252.73,49.4,213.0,,15,0,3,3
7512,Phenylmercuric hydroxide,295.71,1.0,50.5,,8,1,1,1
62612,Hydroxymethyl dioxoazabicyclooctane,145.16,41.9,129.0,-1.1,10,1,4,1
23675775,"Lauric acid, potassium salt",238.41,40.1,138.0,,15,0,2,10
54686182,Calcium oxytetracycline,498.5,208.0,1000.0,,34,5,10,2
8639,Khinozol,388.4,157.0,200.0,,27,4,6,0
21810,2-Amino-4-chloro-6-methylpyrimidine,143.57,51.8,98.2,1.2,9,1,3,0
23715,Monalide,239.74,29.1,232.0,3.8,16,1,1,4
16560,Chloranocryl,230.09,29.1,242.0,4.2,14,1,1,2
7152,(2-Hydroxyethyl)iminodiacetic acid,177.16,98.1,153.0,-3.5,12,3,6,6
18743,Mepiquat,114.21,0.0,68.5,1.1,8,0,0,0
1549520,1-Phenyl-2-nitropropene,163.17,45.8,187.0,2.5,12,0,2,1
61264,Cuprous thiocyanate,121.63,24.8,31.3,,4,0,2,0
23686147,Potassium Myristate,266.46,40.1,160.0,,17,0,2,12
62418,Dehydroabietylamine acetate,345.5,63.3,407.0,,25,2,3,2
61906,Decyl dimethyl octyl ammonium chloride,334.0,0.0,198.0,,22,0,1,16
442359,alpha-Cubebene,204.35,0.0,312.0,4.5,15,0,0,1
62440,4-(2-Nitrobutyl)morpholine,188.22,58.3,163.0,0.6,13,0,4,3
16682741,Tributyltin acetate,349.1,26.3,183.0,,17,0,2,11
62120,"5-Hydroxymethoxymethyl-1-aza-3,7-dioxabicyclo(3.3.0)octane",175.18,51.2,153.0,-1.1,12,1,5,3
95428,"Methyl 2,3-dibromopropionate",245.9,26.3,84.1,1.7,8,0,2,3
5364932,"Thiofanox, (E)-",218.32,76.0,221.0,2.2,14,1,4,5
16133892,Npc113961,1701.2,778.0,3570.0,6.2,122,25,46,31
85809,"2,4-D tetrahydrofurfuryl ester",305.15,44.8,300.0,3.5,19,0,4,6
74685,Chloroxynil,188.01,44.0,176.0,2.8,11,1,2,0
62850,Disparlure,282.5,12.5,212.0,8.2,20,0,1,14
95833,N-(3-Chlorophenyl)benzamide,231.68,29.1,238.0,3.8,16,1,1,2
159810,Potassium hexafluoroarsenate,228.01,0.0,62.7,,8,0,7,0
61529,2-Phenyl-6-chlorophenol,204.65,20.2,177.0,4.1,14,1,1,1
16825,"2,4-D-diolamine",326.17,99.0,215.0,,20,4,6,7
6436029,"Gossyplure, (Z,E)-",280.4,26.3,267.0,6.0,20,0,2,14
23695970,Sodium Perborate Monohydrate,99.82,50.4,20.9,,6,1,4,0
16682777,"(Z)-5,5,12,12-Tetrabutyl-7,10-dioxo-6,11-dioxa-5,12-distannahexadec-8-ene",694.2,52.6,471.0,,34,0,4,24
123131905,Intersept,938.3,184.0,766.0,,68,2,8,26
16826,Pentanochlor,239.74,29.1,232.0,4.3,16,1,1,4
160625,Diammonium succinate,152.15,82.3,81.6,,10,2,4,1
15115,Dimexano,214.4,133.0,119.0,2.5,10,0,6,5
15177291,Mecoprop-dimethylammonium,259.73,58.6,210.0,,17,2,4,3
7162,"4-(2,4,5-Trichlorophenoxy)butyric acid",283.5,46.5,237.0,4.2,16,1,3,5
23672305,Sodium p-chloro-m-cresol,164.56,23.1,99.6,,10,0,1,0
1712011,"11-Tetradecen-1-ol, (11E)-",212.37,20.2,129.0,5.3,15,1,1,11
72602,"Carbamo(dithioperoxo)thioic acid, N,N-dimethyl-, 1,1-dimethylethyl ester",209.4,85.9,137.0,2.3,11,0,3,3
107909,Phosphorous acid,81.996,60.7,8.0,-1.5,4,3,3,0
21322,Benzadox,195.17,75.6,211.0,-0.3,14,2,4,4
37869,Perfluidone,379.4,97.1,628.0,3.3,24,1,8,4
20288,Fluenetil,258.29,26.3,266.0,3.9,19,0,3,6
13148,Copper(II) oxalate,151.56,80.3,60.5,,7,0,4,0
23694671,Sodium 1-naphthaleneacetate,208.19,40.1,218.0,,15,0,2,2
9299,Zytron,314.17,62.6,293.0,4.3,17,1,4,5
61226,"3,3-Diacetoxypropene",158.15,52.6,157.0,0.8,11,0,4,5
38090,Diethatyl-ethyl,311.8,46.6,336.0,3.6,21,0,3,8
6821,3'-Methylphthalanilic acid,255.27,66.4,342.0,2.6,19,2,3,3
6750,Propyl isome,362.4,71.1,507.0,4.0,26,0,6,8
8828,Cadmium succinate,228.49,80.3,81.6,,9,0,4,1
6433344,Triethanolamine Oleate,431.6,101.0,289.0,,30,4,6,21
62286,Imazapyr-isopropylammonium,320.39,118.0,444.0,,23,3,6,3
16682974,Tributyltin sulfide,612.2,25.3,246.0,,27,0,1,20
17325,"6-Methyl-2-propyl-4-pyrimidinyl N,N-dimethylcarbamate",223.27,55.3,233.0,1.9,16,0,4,4
5363548,(E)-9-Dodecenyl acetate,226.35,26.3,185.0,4.8,16,0,2,11
90478478,Disodium octaborate tetrahydrate,412.5,167.0,319.0,,27,4,17,2
61514,Copper Citrate,255.67,132.0,227.0,,14,4,7,5
3507855,"2,4-D-lithium",227.0,49.4,191.0,,14,0,3,3
14205366,Manganese arsenate,194.865,83.4,46.5,,6,1,4,0
6455379,"(R)-Cyano(3-phenoxyphenyl)methyl (1R,3S)-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate",416.3,59.3,643.0,6.0,28,0,4,7
11513226,Didecyl dimethyl ammonium carbonate,713.3,63.2,219.0,,50,0,3,36
5363260,"3,13-Octadecadien-1-ol acetate, (3Z,13Z)-",308.5,26.3,292.0,7.5,22,0,2,16
3034198,Sodium tetrathiocarbonate,186.3,59.4,33.4,,7,0,4,0
21953,Maleic hydrazide diethanolamine,217.22,111.0,172.0,,15,5,5,4
14943731,2-(Hydroxymethylamino)ethanol,91.11,43.7,32.0,-0.9,6,2,3,2
156614035,Hyamine-2389,853.7,0.0,182.0,,56,0,3,22
23679264,Potassium 2-mercaptobenzothiazole,205.3,42.1,134.0,,11,0,3,0
21873022,Imazamethabenz [ANSI],576.7,136.0,944.0,,42,2,8,8
2075,Aklomide,200.58,88.9,228.0,1.4,13,1,3,1
43359,Furmecyclox,251.32,42.7,289.0,3.1,18,0,3,3
15679,Carbasulam,288.28,119.0,422.0,0.0,19,2,6,5
11864,2-Nitro-1-butanol,119.12,66.1,77.8,0.3,8,1,3,2
24711,Calcium lignosulfonate,528.6,179.0,732.0,,33,1,10,10
82537,"1,2-Benzenediol, 1-(N-methylcarbamate)",167.16,58.6,160.0,0.7,12,2,3,2
18662,"Phenol, 2-(2-propyn-1-yloxy)-, 1-(N-methylcarbamate)",205.21,47.6,256.0,0.9,15,1,3,4
91622,Bioban P-1487,475.6,129.0,452.0,,33,0,10,8
9503,"Phenol, 3,5-bis(1-methylethyl)-, 1-(N-methylcarbamate)",235.32,38.3,235.0,3.8,17,1,2,4
6433396,Quaternium-15 trans-,251.15,9.7,224.0,,15,0,4,2
44146448,Anilinocadmium dilactate,383.68,147.0,99.7,,20,3,7,0
26576,Difenoxuron,286.33,50.8,319.0,2.4,21,1,3,4
15619088,Hydroxybenzenesulfonic acid,176.19,63.8,184.0,,11,2,4,1
41648,Isouron,211.26,58.4,235.0,1.6,15,1,3,2
10320,Benquinox,241.24,70.6,282.0,2.4,18,2,4,3
9889168,Tri-n-butyl tetradecyl phosphonium chloride,435.1,0.0,252.0,,28,0,1,22
23280,Dodicin,329.5,73.4,250.0,1.8,23,4,5,19
12336279,Chlordimeform hydrochloride,233.13,15.6,180.0,,14,1,1,2
24978,Calcium chlorate,206.98,114.0,36.5,,9,0,6,0
76970979,Tetraglycine hydroperiodide,2981.8,1010.0,42.9,,94,36,48,16
40816,Flurenol-butyl,282.3,46.5,357.0,3.6,21,1,3,5
69827,Lauryl thiocyanate,227.41,49.1,159.0,6.5,15,0,2,11
56841936,Bentone,258.16,98.0,167.0,,13,2,9,4
22344,"2,3,4,5-Tetrachlorothiophene",221.9,28.2,96.7,4.8,9,0,1,0
6436661,Copper oleate,626.5,80.3,228.0,,41,0,4,28
104885,"4H-1,3,2-Benzodioxaphosphorin, 2-phenoxy-, 2-oxide",262.2,44.8,327.0,2.7,18,0,4,2
14344,"5,6,7,8-Tetrahydro-1-naphthyl methylcarbamate",205.25,38.3,230.0,2.9,15,1,2,2
138756680,Copper(II) hydroxide sulfate,470.31,95.6,62.2,,16,7,11,0
62037,"2-(2,4-Dichlorophenoxy)propionic acid butoxyethyl ester",335.2,44.8,301.0,4.9,21,0,4,10
16072,Dichlormate,234.08,38.3,201.0,2.7,14,1,2,3
70724,4-chloropyridine N-oxide,129.539,25.5,70.8,0.0,8,0,1,0
62724,"2,4-D-tris(2-hydroxypropyl)ammonium",412.3,110.0,294.0,,26,4,7,9
23678873,"Sodium 2,4,6-trichlorophenoxide",219.4,23.1,112.0,,11,0,1,0
76441,Brompyrazon,266.09,58.7,332.0,1.5,15,1,3,1
32253,Dichlozoline,274.1,46.6,349.0,2.7,17,0,3,1
24413,Peroxydisulfuric acid,194.15,144.0,232.0,-1.7,10,2,8,3
168034,"Isobutyric acid, ammonium salt",105.14,41.1,51.1,,7,1,2,0
22929,Dinoseb-trolamine,389.4,176.0,354.0,,27,4,9,8
151162,2-(Decylthio)ethanamine hydrochloride,253.88,51.3,96.3,,15,2,2,11
21651,Buquinolate,361.4,73.9,528.0,4.6,26,1,6,9
26693,Chlorfenprop-methyl,233.09,26.3,189.0,3.4,14,0,2,4
159695,Calcium nitrite,132.09,105.0,7.5,,7,0,6,0
16683072,Tributyltin acrylate,361.11,26.3,217.0,,18,0,2,12
15950,Heptazine,243.74,53.9,198.0,3.8,16,1,5,5
33605,Triarimol,331.2,46.0,359.0,2.6,22,1,3,3
62526,Bromoxynil butyrate,347.0,50.1,288.0,3.6,16,0,3,4
17423,Demephion-S,216.3,86.1,134.0,0.7,11,0,5,6
81070,Dicamba-methyl,235.06,35.5,210.0,2.5,14,0,3,3
77598,Isopropyl trichloroacetate,205.46,26.3,127.0,2.8,10,0,2,2
61861,Magnesium hexafluorosilicate,166.38,0.0,62.7,,8,0,7,0
61212,Tetrachloroglycoluril,279.9,47.1,260.0,1.6,14,0,2,0
1487,"2,4-D-meptyl",333.2,35.5,299.0,6.4,21,0,3,10
545619,Fenoprop-isoctyl,381.7,35.5,352.0,7.3,23,0,3,10
100508,"1-(4-Chlorophenyl)-2,8,9-trioxa-5-aza-1-silabicyclo(3.3.3)undecane",285.8,30.9,260.0,,18,0,4,1
18772494,Bromacil-lithium,267.1,38.4,317.0,,15,0,3,2
23466,2-Toluanilide,211.26,29.1,233.0,2.9,16,1,1,2
23669628,Potassium pentachlorophenolate,304.4,23.1,155.0,,13,0,1,0
21965,"2,4-D-isopropylammonium",280.14,77.0,191.0,,17,1,3,2
33782,"dodecylbenzenesulfonic acid, triethanolamine salt",475.7,127.0,415.0,,32,4,7,18
61482,Cupric chloride dihydrate,170.48,2.0,2.8,,5,2,2,0
90478469,Copper oxychloride sulfate,665.9,97.6,62.2,,21,9,14,0
30154,"Copper, diaqua-",99.58,2.0,2.8,,3,2,2,0
20041,Dinosam,254.24,112.0,312.0,4.1,18,1,5,3
95924,Avenin,211.15,73.9,209.0,0.2,13,1,5,5
16824,Tricamba,255.5,46.5,224.0,2.8,14,1,3,2
69755,Fluorofolpet,280.1,62.7,315.0,2.6,16,0,4,2
62420,MCPA-dimethylammonium,245.7,58.6,186.0,,16,2,4,3
62119,Bromoxynil heptanoate,389.08,50.1,328.0,5.2,19,0,3,7
61993,"Tetradecanoic acid, compd. with 2,2',2''-nitrilotris[ethanol] (1:1)",377.6,101.0,211.0,,26,4,6,18
7160,"2,4,5-T-isopropyl",297.6,35.5,260.0,4.4,17,0,3,5
20468,"Phenol, 2,2'-thiobis(4-chloro-6-methyl)-",315.2,65.8,277.0,5.3,19,2,3,2
117959,"neodecanoic acid, zinc salt",407.9,80.3,158.0,,25,0,4,6
5363259,"Octadecadienyl acetate, (3E,13Z)-",308.5,26.3,292.0,7.5,22,0,2,16
73555192,Calcium bis(hydrogen methylarsonate),318.0,121.0,59.0,,11,2,6,0
23669631,EDTA monosodium salt,314.22,159.0,373.0,,21,3,10,11
15180934,Copper ethanolamine complex,183.7,98.2,10.0,,9,2,4,2
53079,Bromobutide,312.24,29.1,287.0,3.5,18,1,1,4
94327,2-Cyclohexylcyclohexanol,182.3,20.2,149.0,4.0,13,1,1,1
27760,Triazbutil,125.17,30.7,68.7,0.6,9,0,2,3
76882,"4-Phenyl-3H-1,2-dithiole-3-thione",210.3,82.7,214.0,2.8,12,0,3,1
22499,"4-(Dimethylamino)-3,5-dimethylphenol",165.23,23.5,135.0,2.4,12,1,2,1
25155,Magnesium chlorate,191.2,114.0,36.5,,9,0,6,0
76957315,Mefluidide-potassium,348.39,72.6,464.0,,21,1,7,3
6436739,"(Z,Z)-11,13-Hexadecadienal",236.39,17.1,204.0,5.7,17,0,1,12
62595,Edetate tetrapotassium,444.6,167.0,293.0,,24,0,10,7
23674482,Sodium nitriloacetate,213.12,118.0,214.0,,14,2,7,6
11159,Glyodin,368.6,61.7,291.0,,26,2,3,16
16682999,"2,7-Dihydroxy-1,3,2-benzodioxabismole-5-carboxylic acid",395.1,77.0,222.0,,14,3,6,1
93192,3-azetidinecarboxylic Acid,101.1,49.3,87.7,-3.2,7,2,3,1
13525,Amidithion,273.3,114.0,231.0,0.6,15,1,6,8
98453,(2-Hydroxymethylcyclohexyl)acetic acid lactone,154.21,26.3,165.0,2.1,11,0,2,0
62837,Tributyltin neodecanoate,461.3,40.1,132.0,,25,0,5,8
18660,Chloropon,177.41,37.3,101.0,1.5,8,1,2,2
23679044,Propylparaben Sodium,202.18,49.4,165.0,,14,0,3,4
9412,Isocil,247.09,49.4,297.0,1.6,13,1,2,1
6385060,9-Tricosene,322.6,0.0,216.0,11.7,23,0,0,19
61764,"2,2'-Oxybis(4,4,6-trimethyl-1,3,2-dioxaborinane)",269.9,46.2,293.0,,19,0,5,2
5904452,"1,2-Bis(propylsulfonyl)ethylene, trans-",240.3,85.0,327.0,0.8,14,0,4,6
33540,(4-Chloro-2-methylphenoxy)acetic acid isooctyl ester,312.8,35.5,294.0,5.9,21,0,3,10
16076,Pyriclor,198.43,29.1,243.0,2.7,10,1,2,0
123340,Hypoiodous acid,143.912,20.2,2.0,0.4,2,1,1,0
91617740,"Bicyclo(2.2.1)hept-2-ene, 5-(bromomethyl)-1,2,3,4,7,7-hexachloro-",393.7,0.0,353.0,4.4,15,0,0,1
14146,Pyridinitril,274.1,60.5,360.0,3.8,18,0,3,1
23684893,Sodium hydrogen oxalate,112.02,77.4,87.7,,7,1,4,1
31385,"N,N-Dibutyl-4-chlorobenzenesulfonamide",303.8,45.8,324.0,5.0,19,0,3,8
18905,"2,3,6-TBA-dimethylammonium",270.5,56.7,183.0,,15,1,2,0
2301,3-((4-Methylphenyl)sulfonyl)-2-propenenitrile,207.25,66.3,347.0,1.4,14,0,3,2
2317241,Parafluron,232.2,32.299,245.0,1.8,16,1,4,1
6266,Barthrin,336.8,44.8,497.0,4.7,23,0,4,5
16683089,Tributyltin linoleate,569.5,26.3,462.0,,33,0,2,25
6433658,Methyl beta-eleostearate,292.5,26.3,314.0,6.7,21,0,2,14
32321,Delachlor,283.79,29.5,273.0,3.7,19,0,2,6
17404,Metabromsalan,371.02,49.3,295.0,4.3,18,2,2,2
10921747,Dimethyl carbate,210.23,52.6,291.0,1.0,15,0,4,4
19525,Amiton oxalate,359.38,139.0,274.0,,22,2,9,11
16682934,Methylmercury acetate,274.67,26.3,52.8,,6,0,2,2
18772449,Dicamba-diglycoamine,326.17,102.0,231.0,,20,3,6,6
18772461,"Kinoprene, S-",276.4,26.3,379.0,6.0,20,0,2,10
62044,"2,3-Pinanediol",170.25,40.5,212.0,1.1,12,2,2,0
71299661,Potassium gibberellate,384.5,107.0,778.0,,26,2,6,1
23686122,Potassium o-phenylphenate,208.3,23.1,154.0,,14,0,1,1
23707507,Coumafuryl sodium,320.27,79.6,501.0,,23,0,5,4
5370094,Grandlure III,152.23,17.1,177.0,2.4,11,0,1,1
61792,Manganese dimethyldithiocarbamate,295.4,72.7,54.3,,13,0,4,0
62462,"2,4-DB dimethylammonium",294.17,58.6,214.0,,18,2,4,5
16182,"2,4,5-T-Triethylammonium",356.7,49.8,238.0,,21,1,4,6
94543,Polyethylene glycol mono(octylphenyl) ether,250.38,29.5,174.0,5.0,18,1,2,10
61974,Disodium ethylenediaminediacetate,220.13,104.0,131.0,,14,2,6,5
20448,Mucochloric anhydride,319.9,61.8,427.0,2.7,17,0,5,2
23669615,"3-amino-2,5-dichlorobenzoic acid sodium salt",228.0,66.2,193.0,,13,1,3,1
23712892,Potassium peroxymonosulfate,152.17,95.0,105.0,,7,1,5,1
16683085,Tributylstannyl 2-hydroxy-5-(((tributylstannyl)oxy)sulfonyl)benzoate,796.3,98.3,742.0,,40,1,6,24
14205052,Phenylmercuric oleate,559.1,40.1,274.0,,27,0,2,14
5362529,Potassium polysulfide,73.18,1.0,0.0,,2,1,1,0
6433494,"Bromonitrostyrene, (E)-",228.04,45.8,192.0,3.0,12,0,2,1
5360800,Benzphenazone,334.0,24.4,306.0,6.5,19,1,2,3
57371087,"dodecylbenzenesulfonic acid, diethanolamine salt",431.6,104.0,369.0,,29,3,6,17
3080685,Copper arsenate hydroxide (Cu2(AsO4)(OH)),283.02,87.3,36.8,,8,1,5,0
62634,"Glycine, N,N'-1,2-ethanediylbis(N-(carboxymethyl)-, ammonium salt (1:?)",360.37,160.0,315.0,,24,8,14,11
22222942,Potassium polysilicate,248.48,92.2,19.1,,9,0,4,0
5744342,Insect Repellent M 3535,217.31,69.4,133.0,,15,1,3,7
165411904,Silver sodium zirconium phosphate,318.06,86.3,36.8,,8,1,4,0
79411,Lauryl pyridinium 5-chloro-2-mercaptobenzothiazole,449.1,46.0,316.0,,29,0,3,11
14030006,Optase,933.4,140.0,1110.0,17.8,66,3,9,53
38407,Amidochlor,296.79,49.4,324.0,3.0,20,1,2,6
5464091,Nifluridide,349.16,101.0,466.0,3.2,23,2,11,3
30559,Prynachlor,221.68,20.3,262.0,2.4,15,0,1,3
8952,Morphothion,285.3,105.0,275.0,0.8,16,0,6,5
23547,Nurelle,260.899,22.1,172.0,3.7,13,0,2,1
16682932,Phenylmercuric propionate,350.77,26.3,141.0,,12,0,2,4
161318,Cupric octanoate,349.95,80.3,83.7,,21,0,4,10
10139,Fluorogesarol,321.6,0.0,255.0,5.9,19,0,2,2
62619,"2,4-DB butyl ester",305.2,35.5,261.0,5.1,19,0,3,9
23559,Danifos,326.8,86.1,263.0,3.6,18,0,5,8
70342,4-Nitrobenzenecarboperoxoic acid,183.12,92.4,203.0,1.4,13,1,5,2
9319,2-Thiocyanatoethyl laurate,285.4,75.4,260.0,6.0,19,0,4,14
15963,"2,4-D Pentyl ester",291.17,35.5,248.0,4.9,18,0,3,8
358900,"2,6-Bis((dimethylamino)methyl)cyclohexanone",212.33,23.6,194.0,1.1,15,0,3,4
156614043,"Copper, (mu-(carbonato(2-)-kappaO:kappaO'))dihydroxydi-",221.12,65.2,18.8,,8,2,5,0
17044,1-Chloro-2-nitropropane,123.54,45.8,69.8,1.0,7,0,2,1
3034395,Diammonium ethylenebis(dithiocarbamate),246.5,92.2,119.0,,12,6,6,3
107299,"2,3-Dibromopropanenitrile",212.87,23.8,72.1,1.6,6,0,1,1
6435920,Japonilure,224.34,26.3,221.0,4.8,16,0,2,8
91523,Oxydeprofos,260.3,97.1,226.0,-0.3,14,0,6,7
76818,Isofenchlorfos,252.66,60.8,211.0,2.1,14,0,4,4
62519,Methyl phenkapton,349.3,101.0,275.0,5.4,17,0,5,6
66551,2-Methyl-1-naphthaleneacetic acid,200.23,37.3,237.0,3.4,15,1,2,2
61298,DNOC-sodium,220.11,115.0,245.0,,15,0,5,0
161463,Chloroethylene bisthiocyanate,178.7,98.2,164.0,2.4,9,0,4,3
62544,"C,C'-(Oxydi-2,1-ethanediyl) dithiocyanate",188.3,107.0,158.0,1.5,11,0,5,6
62288,Cupric triethanolamine,210.72,69.6,64.0,,11,1,4,6
41091,Cupric monoedetate,353.77,161.0,336.0,,21,2,10,9
62403,Mycigient,712.7,436.0,953.0,,47,15,23,9
72720419,Acetoarsenite de cuivre [French],1013.79,274.0,88.8,,30,0,16,0
911208,Fluoromidine,221.57,41.6,223.0,2.0,14,1,5,0
20565,Fenuron tca,327.6,73.7,229.0,,19,2,3,1
23665640,"Ethanesulfonic acid, 2-(methyl(9Z)-9-octadecen-1-ylamino)-, sodium salt (1:1)",411.6,68.8,422.0,,27,0,4,19
24584,Magnogene,95.21,0.0,2.8,,3,0,2,0
61924,Triisopropylamine,143.27,3.2,65.7,2.7,10,0,1,3
17284,TCA-ethadyl,352.8,52.6,239.0,3.7,16,0,4,5
62756,Copper 2-ethylhexanoate,206.75,40.1,93.9,,11,0,2,4
4643716,ZINC PHOSPHIDE (Zn3P2),260.1,0.0,6.9,,5,0,0,0
67293,Bucarpolate,310.34,63.2,322.0,2.5,22,0,6,11
23669625,"2,2'-methylenebis(3,4,6-trichlorophenol) monosodium salt",428.9,43.3,365.0,,22,1,2,2
23681181,Clorophene potassium,256.769,23.1,194.0,,16,0,1,2
28637,"Dimethylamonium 2,3,5-triiodobenzoate",544.89,56.7,183.0,,15,1,2,0
23675787,"2,4,5-T-sodium",277.5,49.4,217.0,,15,0,3,3
62251,"Oxirane, 2-methyl-, polymer with oxirane, monobutyl ether, compd. with iodine",430.06,45.3,49.8,,14,1,3,2
41462,Buthidazole,256.329,97.8,320.0,1.0,17,1,5,2
41093,Cycloprate,310.5,26.3,258.0,8.2,22,0,2,17
62524,Pentachlorophenyl laurate,448.6,26.3,366.0,10.0,25,0,2,12
16783,Phenylmercuriurea,336.74,55.1,134.0,,11,2,1,1
115123,Demephion-O,216.3,85.1,134.0,1.9,11,0,5,6
102497,"2,4-Dimethylcyclohexanone",126.2,17.1,118.0,1.8,9,0,1,0
23665578,Acrofol,128.49,40.1,81.0,,7,0,2,1
23667457,Fenridazon potassium,302.75,72.8,442.0,,19,0,5,2
62789,Dicamba-diolamine,326.17,99.0,227.0,,20,4,6,6
16683676,Phenylmercury salicylate,414.81,46.5,251.0,,17,1,3,4
202240,"Carbonic acid, 2,4-dinitro-6-(1-propylpentyl)phenyl methyl ester, mixt. with 2-(1-ethylhexyl)-4,6-dinitrophenyl methyl carbonate",708.7,254.0,921.0,,50,0,14,18
23691996,Chlorfenac-sodium,261.5,40.1,203.0,,14,0,2,2
8429,"2,4,5-T-pentyl",325.6,35.5,276.0,5.4,19,0,3,8
17440,Methylmercury cyanide,241.64,23.8,41.2,,4,0,1,0
79914,Alamos,356.8,84.5,403.0,5.4,22,0,6,6
3037135,"2(3H)-Benzothiazolethione, compd. with 2-aminoethanol (1:1)",228.3,116.0,168.0,,14,3,4,1
62014,2-((Hydroxymethyl)amino)-2-methylpropanol,119.16,52.5,63.4,-0.9,8,3,3,3
91360,Tris(N-hydroxypropyl) hexahydrotriazine,261.36,70.4,193.0,-0.3,18,3,6,6
201395,Triethanolamine methanearsonate,289.16,121.0,117.0,,15,5,7,6
6451478,Zinc bis(pentachlorophenolate),596.0,46.1,150.0,,25,0,2,0
16683086,Diphenylantimony 2-ethylhexanoate,419.2,26.3,315.0,,23,0,2,9
8670,Disodium hydroxyethyliminodiacetate,221.12,104.0,142.0,,14,1,6,4
61505,"1-Dodecanaminium, N,N-dimethyl-N-octyl-, chloride",362.1,0.0,222.0,,24,0,1,18
69882442,Bufencarb,885.2,153.0,432.0,,64,4,8,20
81697,"Benzenecarbothioic acid, 2-hydroxy-",154.19,38.3,136.0,2.8,10,2,3,1
77989,"Acetic acid, copper salt (1:?)",123.6,37.3,31.0,,5,1,2,0
12260037,Lauryldimethylammonium acetate,273.45,40.5,141.0,,19,1,3,11
56843205,Cevadine mixture with veratridine,1265.5,339.0,2560.0,,90,12,22,8
22078,2-(3-Chlorophenoxy)propionamide,199.63,52.3,186.0,1.9,13,1,2,3
16683087,Bis(tributyltin) adipate,724.2,52.6,462.0,,36,0,4,27
71306767,Borax pentahydrate,291.3,97.3,121.0,,18,5,12,0
14939,"1,3,5-Trichloro-2-(chloromethyl)benzene",229.9,0.0,116.0,4.2,11,0,0,1
19014,Chlorquinox,267.9,25.8,194.0,3.7,14,0,2,0
107239,2-Hydroxypropyl bromoacetate,197.03,46.5,94.2,0.7,9,1,3,4
61499,Cupric sulfate monohydrate,177.63,89.6,62.2,,7,1,5,0
6432095,Phosphinidene,31.981,0.0,0.0,-0.1,1,0,0,0
110473,Ethyldimethyltetradecylammonium bromide,350.4,0.0,175.0,,20,0,1,14
84127,Zinc oxyquinolate,353.7,71.9,138.0,,23,0,4,0
71463591,Glyphosate sesquisodium salt,404.09,222.0,311.0,,23,5,12,7
84095,P-Laurylbenzyltrimethylammonium chloride,354.0,0.0,258.0,,24,0,1,13
62747,"2,4-D Diethylamine salt",294.17,58.6,197.0,,18,2,4,5
119476,"3-Acetyl-2-(2,6-dimethyl-5-heptenyl)oxazolidine",239.35,29.5,282.0,3.2,17,0,2,5
560105,"2,4-DB isooctyl ester",361.3,35.5,323.0,7.0,23,0,3,12
16683081,1-(1-Methylethyl) 4-(tributylstannyl) butanedioate,449.2,52.6,334.0,,24,0,4,16
23669620,Clorophene sodium,240.66,23.1,194.0,,16,0,1,2
7209,"2,4-Dichlorophenoxyethyl phosphite",649.1,55.4,549.0,8.8,37,0,6,15
23694470,"Benzenesulfonic acid, methyl-, potassium salt (1:1)",210.29,65.6,219.0,,12,0,3,1
109503,"Phenol, 3(or 4)-methyl-, 1-(hydrogen sulfate)",188.2,72.0,228.0,1.7,12,1,4,2
201016,"Benzenamine, compd. with 1,3,5-trinitrobenzene (1:1)",306.23,163.0,275.0,,22,1,7,0
12877609,"Acetic acid, (2,4-dichlorophenoxy)-, ammonium salt",238.06,47.5,186.0,,14,2,4,3
5463849,Miedzian 50,249.02,3.0,0.0,,7,3,5,0
3034167,Tecoram,450.8,260.0,374.0,2.8,22,2,8,9
